449171,1000002501349733600,63875743292238,(0.006, 1.429, 0.009),(0.044, -0.340, 0.044, 0.938),VALID,(0.258, -0.068, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.258, -0.068, 0.964),(-0.032, 0.000, 0.000),0.570,3.598,6.314,0.873,VALID,(0.258, -0.068, 0.964),(0.032, 0.000, 0.000),0.552,3.508,6.354,0.884,2,0
449172,1000002501354749800,63875743292249,(0.006, 1.429, 0.009),(0.044, -0.340, 0.044, 0.938),VALID,(0.258, -0.068, 0.964),(0.000, 0.000, 0.000),63.850,VALID,(0.258, -0.068, 0.964),(-0.032, 0.000, 0.000),0.569,3.595,6.314,0.873,VALID,(0.258, -0.068, 0.964),(0.032, 0.000, 0.000),0.552,3.507,6.354,0.883,2,0
449173,1000002501359763500,63875743292249,(0.006, 1.429, 0.009),(0.044, -0.340, 0.044, 0.938),VALID,(0.261, -0.067, 0.963),(0.000, 0.000, 0.000),63.850,VALID,(0.261, -0.067, 0.963),(-0.032, 0.000, 0.000),0.569,3.594,6.314,0.873,VALID,(0.261, -0.067, 0.963),(0.032, 0.000, 0.000),0.552,3.504,6.354,0.883,2,0
449174,1000002501364784600,63875743292260,(0.006, 1.429, 0.010),(0.044, -0.340, 0.044, 0.938),VALID,(0.263, -0.066, 0.962),(0.000, 0.000, 0.000),63.850,VALID,(0.263, -0.066, 0.962),(-0.032, 0.000, 0.000),0.569,3.593,6.314,0.873,VALID,(0.263, -0.066, 0.962),(0.032, 0.000, 0.000),0.551,3.500,6.354,0.882,2,0
449175,1000002501369798300,63875743292260,(0.006, 1.429, 0.010),(0.044, -0.340, 0.044, 0.938),VALID,(0.265, -0.065, 0.962),(0.000, 0.000, 0.000),63.850,VALID,(0.265, -0.065, 0.962),(-0.032, 0.000, 0.000),0.569,3.592,6.314,0.873,VALID,(0.265, -0.065, 0.962),(0.032, 0.000, 0.000),0.550,3.494,6.354,0.882,2,0
449176,1000002501374812000,63875743292260,(0.006, 1.429, 0.010),(0.044, -0.340, 0.044, 0.938),VALID,(0.266, -0.064, 0.962),(0.000, 0.000, 0.000),63.850,VALID,(0.266, -0.064, 0.962),(-0.032, 0.000, 0.000),0.569,3.591,6.314,0.872,VALID,(0.266, -0.064, 0.962),(0.032, 0.000, 0.000),0.549,3.489,6.354,0.881,2,0
449177,1000002501379818700,63875743292271,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.267, -0.063, 0.962),(0.000, 0.000, 0.000),63.850,VALID,(0.267, -0.063, 0.962),(-0.032, 0.000, 0.000),0.569,3.590,6.314,0.872,VALID,(0.267, -0.063, 0.962),(0.032, 0.000, 0.000),0.548,3.483,6.354,0.881,2,0.2500119
449178,1000002501384833000,63875743292271,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.268, -0.063, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.268, -0.063, 0.961),(-0.032, 0.000, 0.000),0.568,3.589,6.314,0.872,VALID,(0.268, -0.063, 0.961),(0.032, 0.000, 0.000),0.548,3.479,6.354,0.880,2,0.4875601
449179,1000002501389846700,63875743292282,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.269, -0.062, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.269, -0.062, 0.961),(-0.032, 0.000, 0.000),0.568,3.588,6.314,0.872,VALID,(0.269, -0.062, 0.961),(0.032, 0.000, 0.000),0.547,3.475,6.354,0.880,2,0.5778936
449180,1000002501394888200,63875743292282,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.269, -0.062, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.269, -0.062, 0.961),(-0.032, 0.000, 0.000),0.568,3.588,6.314,0.872,VALID,(0.269, -0.062, 0.961),(0.032, 0.000, 0.000),0.547,3.473,6.354,0.879,2,0.6453177
449181,1000002501399901900,63875743292294,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.270, -0.062, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.270, -0.062, 0.961),(-0.032, 0.000, 0.000),0.568,3.587,6.314,0.873,VALID,(0.270, -0.062, 0.961),(0.032, 0.000, 0.000),0.546,3.471,6.354,0.879,2,0.6866116
449182,1000002501404886400,63875743292294,(0.006, 1.429, 0.010),(0.044, -0.341, 0.044, 0.938),VALID,(0.270, -0.061, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.270, -0.061, 0.961),(-0.032, 0.000, 0.000),0.568,3.586,6.314,0.873,VALID,(0.270, -0.061, 0.961),(0.032, 0.000, 0.000),0.546,3.469,6.354,0.878,2,0.721246
449183,1000002501409900100,63875743292304,(0.006, 1.429, 0.010),(0.044, -0.342, 0.045, 0.938),VALID,(0.270, -0.061, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.270, -0.061, 0.961),(-0.032, 0.000, 0.000),0.568,3.586,6.314,0.873,VALID,(0.270, -0.061, 0.961),(0.032, 0.000, 0.000),0.546,3.467,6.354,0.878,2,0.7516494
449184,1000002501414915400,63875743292304,(0.006, 1.429, 0.010),(0.044, -0.342, 0.045, 0.938),VALID,(0.271, -0.060, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.271, -0.060, 0.961),(-0.032, 0.000, 0.000),0.568,3.585,6.314,0.873,VALID,(0.271, -0.060, 0.961),(0.032, 0.000, 0.000),0.546,3.466,6.354,0.877,2,0.7785146
449185,1000002501419930700,63875743292316,(0.006, 1.429, 0.009),(0.044, -0.342, 0.045, 0.938),VALID,(0.271, -0.060, 0.961),(0.000, 0.000, 0.000),63.850,VALID,(0.271, -0.060, 0.961),(-0.032, 0.000, 0.000),0.568,3.584,6.314,0.873,VALID,(0.271, -0.060, 0.961),(0.032, 0.000, 0.000),0.545,3.465,6.354,0.877,2,0.7853654
