335846,1000001933338056200,63875742724228,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.146, 0.976),(0.000, 0.000, 0.000),64.325,VALID,(0.171, -0.115, 0.978),(-0.032, 0.000, 0.000),0.522,3.346,6.415,0.770,VALID,(0.164, -0.146, 0.976),(0.032, 0.000, 0.000),0.584,3.724,6.373,0.725,2,0
335847,1000001933343004000,63875742724228,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.130, 0.978),(0.000, 0.000, 0.000),64.325,VALID,(0.169, -0.112, 0.979),(-0.032, 0.000, 0.000),0.532,3.410,6.415,0.771,VALID,(0.163, -0.130, 0.978),(0.032, 0.000, 0.000),0.587,3.739,6.373,0.727,2,0
335848,1000001933348015500,63875742724239,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.162, -0.114, 0.980),(0.000, 0.000, 0.000),64.325,VALID,(0.168, -0.107, 0.980),(-0.032, 0.000, 0.000),0.536,3.441,6.415,0.772,VALID,(0.162, -0.114, 0.980),(0.032, 0.000, 0.000),0.589,3.752,6.373,0.731,2,0
335849,1000001933353021400,63875742724239,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.092, 0.982),(0.000, 0.000, 0.000),64.325,VALID,(0.167, -0.094, 0.981),(-0.032, 0.000, 0.000),0.537,3.447,6.415,0.774,VALID,(0.163, -0.092, 0.982),(0.032, 0.000, 0.000),0.599,3.816,6.373,0.735,2,0
335850,1000001933358032900,63875742724250,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.074, 0.984),(0.000, 0.000, 0.000),64.325,VALID,(0.167, -0.081, 0.983),(-0.032, 0.000, 0.000),0.537,3.444,6.415,0.777,VALID,(0.163, -0.074, 0.984),(0.032, 0.000, 0.000),0.603,3.842,6.373,0.739,2,0
335851,1000001933363031000,63875742724250,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.062, 0.985),(0.000, 0.000, 0.000),64.325,VALID,(0.166, -0.071, 0.984),(-0.032, 0.000, 0.000),0.562,3.605,6.415,0.781,VALID,(0.163, -0.062, 0.985),(0.032, 0.000, 0.000),0.604,3.847,6.373,0.744,2,0
335852,1000001933368042500,63875742724261,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.054, 0.985),(0.000, 0.000, 0.000),64.325,VALID,(0.166, -0.062, 0.984),(-0.032, 0.000, 0.000),0.630,4.039,6.415,0.784,VALID,(0.163, -0.054, 0.985),(0.032, 0.000, 0.000),0.605,3.853,6.373,0.749,2,0
335853,1000001933373054000,63875742724261,(-0.062, 1.428, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.048, 0.985),(0.000, 0.000, 0.000),64.325,VALID,(0.166, -0.055, 0.985),(-0.032, 0.000, 0.000),0.623,3.998,6.415,0.788,VALID,(0.163, -0.048, 0.985),(0.032, 0.000, 0.000),0.606,3.861,6.373,0.753,2,0
335854,1000001933378065500,63875742724272,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.043, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.165, -0.049, 0.985),(-0.032, 0.000, 0.000),0.622,3.990,6.415,0.793,VALID,(0.163, -0.043, 0.986),(0.032, 0.000, 0.000),0.607,3.871,6.373,0.758,2,0
335855,1000001933383079800,63875742724284,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.163, -0.039, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.165, -0.044, 0.985),(-0.032, 0.000, 0.000),0.607,3.896,6.415,0.797,VALID,(0.163, -0.039, 0.986),(0.032, 0.000, 0.000),0.609,3.880,6.373,0.762,2,0
335856,1000001933388077900,63875742724284,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.036, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.165, -0.040, 0.985),(-0.032, 0.000, 0.000),0.605,3.881,6.415,0.800,VALID,(0.164, -0.036, 0.986),(0.032, 0.000, 0.000),0.611,3.893,6.373,0.766,2,0
335857,1000001933393203200,63875742724295,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.033, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.165, -0.037, 0.986),(-0.032, 0.000, 0.000),0.606,3.888,6.415,0.803,VALID,(0.164, -0.033, 0.986),(0.032, 0.000, 0.000),0.613,3.904,6.373,0.770,2,0
335858,1000001933398201300,63875742724295,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.031, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.184, -0.001, 0.983),(-0.032, 0.000, 0.000),0.576,3.696,6.415,0.806,VALID,(0.164, -0.031, 0.986),(0.032, 0.000, 0.000),0.613,3.909,6.373,0.773,2,0
335859,1000001933403173300,63875742724295,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.030, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.203, 0.024, 0.979),(-0.032, 0.000, 0.000),0.572,3.673,6.415,0.808,VALID,(0.164, -0.030, 0.986),(0.032, 0.000, 0.000),0.614,3.912,6.373,0.776,0.5596461,0
335860,1000001933408156600,63875742724295,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.029, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.219, 0.041, 0.975),(-0.032, 0.000, 0.000),0.572,3.669,6.415,0.811,VALID,(0.164, -0.029, 0.986),(0.032, 0.000, 0.000),0.614,3.914,6.373,0.779,0.442805,0
335861,1000001933413150900,63875742724306,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.028, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.231, 0.051, 0.972),(-0.032, 0.000, 0.000),0.572,3.668,6.415,0.813,VALID,(0.164, -0.028, 0.986),(0.032, 0.000, 0.000),0.614,3.916,6.373,0.781,0.3924907,0
335862,1000001933418142900,63875742724306,(-0.062, 1.429, 0.291),(-0.010, -0.049, 0.013, 0.999),VALID,(0.164, -0.027, 0.986),(0.000, 0.000, 0.000),64.325,VALID,(0.240, 0.058, 0.969),(-0.032, 0.000, 0.000),0.572,3.667,6.415,0.815,VALID,(0.164, -0.027, 0.986),(0.032, 0.000, 0.000),0.615,3.918,6.373,0.783,0.3665929,0
